Problem,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
Knapsack,0.5,Tournament,Uniform,SinglePoint,DeterministCrowding,158,81,115.57333333333334,14.870659582420993
Knapsack,0.6,Tournament,Uniform,SinglePoint,DeterministCrowding,158,72,114.43,14.990295859557994
Knapsack,0.7,Tournament,Uniform,SinglePoint,DeterministCrowding,158,69,112.82375,15.497835803128316
Knapsack,0.8,Tournament,Uniform,SinglePoint,DeterministCrowding,158,69,111.51777777777778,15.717355970542044
Knapsack,0.9,Tournament,Uniform,SinglePoint,DeterministCrowding,158,61,110.002,16.132025236722086
Knapsack,1.0,Tournament,Uniform,SinglePoint,DeterministCrowding,158,-165,87.83818181818182,71.97046707753873
Knapsack,0.0,Tournament,Uniform,SinglePoint,RestrictedTournament,170,91,127.14,17.441399721422137
Knapsack,0.1,Tournament,Uniform,SinglePoint,RestrictedTournament,190,91,141.27,22.301657328503413
Knapsack,0.2,Tournament,Uniform,SinglePoint,RestrictedTournament,190,91,145.68333333333334,21.09644334863334
Knapsack,0.3,Tournament,Uniform,SinglePoint,RestrictedTournament,190,91,147.14,19.860299058592794
Knapsack,0.4,Tournament,Uniform,SinglePoint,RestrictedTournament,205,91,153.66,22.631853693482697
Knapsack,0.5,Tournament,Uniform,SinglePoint,RestrictedTournament,205,91,157.23666666666668,22.672318929293674
Knapsack,0.6,Tournament,Uniform,SinglePoint,RestrictedTournament,205,91,159.14857142857142,21.98395007507366
Knapsack,0.7,Tournament,Uniform,SinglePoint,RestrictedTournament,205,91,159.095,21.190086117972925
Knapsack,0.8,Tournament,Uniform,SinglePoint,RestrictedTournament,205,91,158.91333333333333,20.470474138553183
Knapsack,0.9,Tournament,Uniform,SinglePoint,RestrictedTournament,205,78,154.3,24.202350170050714
Knapsack,1.0,Tournament,Uniform,SinglePoint,RestrictedTournament,205,-166,128.31727272727272,85.53543966874201
Knapsack,0.0,Proportional,OnePoint,SinglePoint,Random,185,146,168.52,8.330884488674439
Knapsack,0.1,Proportional,OnePoint,SinglePoint,Random,188,141,167.73,9.11826815082512
Knapsack,0.2,Proportional,OnePoint,SinglePoint,Random,191,141,166.46,9.552621381109802
Knapsack,0.3,Proportional,OnePoint,SinglePoint,Random,197,130,165.615,10.152065607068621
Knapsack,0.4,Proportional,OnePoint,SinglePoint,Random,197,125,164.396,10.62699628776638
Knapsack,0.5,Proportional,OnePoint,SinglePoint,Random,197,102,161.855,12.505650475806462
Knapsack,0.6,Proportional,OnePoint,SinglePoint,Random,197,90,157.89285714285714,16.098808115085532
Knapsack,0.7,Proportional,OnePoint,SinglePoint,Random,197,88,153.3275,19.885095298206984
Knapsack,0.8,Proportional,OnePoint,SinglePoint,Random,197,72,149.7122222222222,22.011132423443215
Knapsack,0.9,Proportional,OnePoint,SinglePoint,Random,197,-20,144.083,30.08433443136441
Knapsack,1.0,Proportional,OnePoint,SinglePoint,Random,197,-166,119.29727272727273,83.6470323216137
Knapsack,0.0,Proportional,OnePoint,SinglePoint,Elitism,194,141,171.29,8.870897828451655
Knapsack,0.1,Proportional,OnePoint,SinglePoint,Elitism,203,141,179.2,11.442668979168896
Knapsack,0.2,Proportional,OnePoint,SinglePoint,Elitism,203,136,175.66,12.526002386474033
Knapsack,0.3,Proportional,OnePoint,SinglePoint,Elitism,203,133,174.3625,12.450446892362896
Knapsack,0.4,Proportional,OnePoint,SinglePoint,Elitism,203,118,169.228,16.38600067240546
Knapsack,0.5,Proportional,OnePoint,SinglePoint,Elitism,203,83,162.83333333333334,21.62131720822269
Knapsack,0.6,Proportional,OnePoint,SinglePoint,Elitism,203,83,156.42857142857142,25.974605970523058
Knapsack,0.7,Proportional,OnePoint,SinglePoint,Elitism,203,65,150.45125,29.46889280226251
Knapsack,0.8,Proportional,OnePoint,SinglePoint,Elitism,203,65,145.9322222222222,30.849537354906012
Knapsack,0.9,Proportional,OnePoint,SinglePoint,Elitism,203,65,142.463,31.328135646461362
Knapsack,1.0,Proportional,OnePoint,SinglePoint,Elitism,203,-170,117.57727272727273,84.38629508837711
Knapsack,0.0,Proportional,OnePoint,SinglePoint,DeterministCrowding,144,72,112.07,14.608185750088575
Knapsack,0.1,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,72,111.06,14.91370150104633
Knapsack,0.2,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,69,110.05666666666667,15.013264666355182
Knapsack,0.3,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,69,109.97,14.783283250318512
Knapsack,0.4,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,69,109.254,14.935850939486947
Knapsack,0.5,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,64,108.20166666666667,14.71252622548038
Knapsack,0.6,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,64,107.34857142857143,14.69552444064977
Knapsack,0.7,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,62,106.435,14.897758355034702
Knapsack,0.8,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,62,105.41777777777777,15.128478899426955
Knapsack,0.9,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,53,104.363,15.350989671154231
Knapsack,1.0,Proportional,OnePoint,SinglePoint,DeterministCrowding,153,-165,82.73727272727272,70.17803352388488
Knapsack,0.0,Proportional,OnePoint,SinglePoint,RestrictedTournament,169,91,123.93,19.32458265912863
Knapsack,0.1,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,82,123.27,18.17439526410935
Knapsack,0.2,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,122.20666666666666,17.116088645598
Knapsack,0.3,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,122.0775,16.57765182709091
Knapsack,0.4,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,121.768,15.697483810980408
Knapsack,0.5,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,121.08,15.495928702207769
Knapsack,0.6,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,120.44285714285714,15.224815706086023
Knapsack,0.7,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,76,119.55375,15.383934566323601
Knapsack,0.8,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,74,118.67777777777778,15.365424817331954
Knapsack,0.9,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,74,117.828,15.33517471643488
Knapsack,1.0,Proportional,OnePoint,SinglePoint,RestrictedTournament,173,-168,95.09818181818181,73.55974957395345
Knapsack,0.0,Proportional,TwoPoint,SinglePoint,Random,196,149,175.56,8.547336994466153
Knapsack,0.1,Proportional,TwoPoint,SinglePoint,Random,196,149,173.28,9.212270602204496
Knapsack,0.2,Proportional,TwoPoint,SinglePoint,Random,196,142,170.82,10.259228654009561
Knapsack,0.3,Proportional,TwoPoint,SinglePoint,Random,196,137,169.5725,10.49118229824635
Knapsack,0.4,Proportional,TwoPoint,SinglePoint,Random,196,130,167.434,11.543142217980728
Knapsack,0.5,Proportional,TwoPoint,SinglePoint,Random,196,117,164.855,13.261866516665107
Knapsack,0.6,Proportional,TwoPoint,SinglePoint,Random,196,98,160.97,16.75713799608222
Knapsack,0.7,Proportional,TwoPoint,SinglePoint,Random,196,87,155.83,21.37931111330764
Knapsack,0.8,Proportional,TwoPoint,SinglePoint,Random,196,67,152.00666666666666,23.531390059477086
Knapsack,0.9,Proportional,TwoPoint,SinglePoint,Random,196,-7,146.951,28.325269988473543
Knapsack,1.0,Proportional,TwoPoint,SinglePoint,Random,196,-167,121.2909090909091,85.69441714190657
Knapsack,0.0,Proportional,TwoPoint,SinglePoint,Elitism,195,148,175.47,8.600510908009353
Knapsack,0.1,Proportional,TwoPoint,SinglePoint,Elitism,207,148,182.89,10.739393505422996
Knapsack,0.2,Proportional,TwoPoint,SinglePoint,Elitism,207,141,179.96666666666667,11.297980798471512
Knapsack,0.3,Proportional,TwoPoint,SinglePoint,Elitism,207,141,178.295,11.266779744653586
Knapsack,0.4,Proportional,TwoPoint,SinglePoint,Elitism,207,113,173.142,16.011075700594898
Knapsack,0.5,Proportional,TwoPoint,SinglePoint,Elitism,207,92,166.25,22.12774039129861
Knapsack,0.6,Proportional,TwoPoint,SinglePoint,Elitism,207,85,159.60142857142858,26.782806780001966
Knapsack,0.7,Proportional,TwoPoint,SinglePoint,Elitism,207,82,153.505,30.219679205181514
Knapsack,0.8,Proportional,TwoPoint,SinglePoint,Elitism,207,76,148.38,32.327578737856015
Knapsack,0.9,Proportional,TwoPoint,SinglePoint,Elitism,207,76,144.673,32.93537323015802
Knapsack,1.0,Proportional,TwoPoint,SinglePoint,Elitism,207,-168,119.66090909090909,85.25672048945908
Knapsack,0.0,Proportional,TwoPoint,SinglePoint,DeterministCrowding,149,71,115.52,11.78123829474541
Knapsack,0.1,Proportional,TwoPoint,SinglePoint,DeterministCrowding,149,70,115.14,13.736588708508881
Knapsack,0.2,Proportional,TwoPoint,SinglePoint,DeterministCrowding,149,70,114.32333333333334,14.145639585628873
Knapsack,0.3,Proportional,TwoPoint,SinglePoint,DeterministCrowding,153,70,113.845,14.14553694770358
Knapsack,0.4,Proportional,TwoPoint,SinglePoint,DeterministCrowding,153,70,112.776,14.406697395993277
Knapsack,0.5,Proportional,TwoPoint,SinglePoint,DeterministCrowding,153,69,111.655,14.516560401019959
Knapsack,0.6,Proportional,TwoPoint,SinglePoint,DeterministCrowding,156,69,110.71571428571428,14.893922829708309
Knapsack,0.7,Proportional,TwoPoint,SinglePoint,DeterministCrowding,156,59,109.5,15.420188967218621
Knapsack,0.8,Proportional,TwoPoint,SinglePoint,DeterministCrowding,156,59,108.33444444444444,15.558291560683413
Knapsack,0.9,Proportional,TwoPoint,SinglePoint,DeterministCrowding,156,57,107.125,15.76718043846074
Knapsack,1.0,Proportional,TwoPoint,SinglePoint,DeterministCrowding,156,-172,85.37636363636364,70.60316109206144
Knapsack,0.0,Proportional,TwoPoint,SinglePoint,RestrictedTournament,200,160,182,8.435135751813077
Knapsack,0.1,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,133,180.695,10.370618285236924
Knapsack,0.2,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,133,178.96,11.314524362007514
Knapsack,0.3,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,129,177.9675,11.861415459030567
Knapsack,0.4,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,129,176.282,12.32340084622884
Knapsack,0.5,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,117,174.03333333333333,13.60259558196522
Knapsack,0.6,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,117,171.69571428571427,14.601437753440816
Knapsack,0.7,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,113,168.07375,17.41026155595626
Knapsack,0.8,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,93,165.28555555555556,18.95488503112252
Knapsack,0.9,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,74,160.057,24.243339095316273
Knapsack,1.0,Proportional,TwoPoint,SinglePoint,RestrictedTournament,207,-168,133.34272727272727,87.77156113644986
Knapsack,0.0,Proportional,Uniform,SinglePoint,Random,195,155,175.94,7.995983840388722
Knapsack,0.1,Proportional,Uniform,SinglePoint,Random,195,142,174.475,9.150301365276276
Knapsack,0.2,Proportional,Uniform,SinglePoint,Random,195,141,172.44666666666666,9.600750156495431
Knapsack,0.3,Proportional,Uniform,SinglePoint,Random,195,135,170.97,10.259983828955388
Knapsack,0.4,Proportional,Uniform,SinglePoint,Random,195,122,169.428,11.034506634795536
Knapsack,0.5,Proportional,Uniform,SinglePoint,Random,195,118,166.49666666666667,13.194448757675344
Knapsack,0.6,Proportional,Uniform,SinglePoint,Random,195,97,162.4557142857143,16.633713938962313
Knapsack,0.7,Proportional,Uniform,SinglePoint,Random,195,77,157.5875,20.995078838129523
Knapsack,0.8,Proportional,Uniform,SinglePoint,Random,195,77,153.62222222222223,23.354204342307234
Knapsack,0.9,Proportional,Uniform,SinglePoint,Random,195,-30,147.914,30.20339134681483
Knapsack,1.0,Proportional,Uniform,SinglePoint,Random,195,-168,122.97545454545454,84.18338845079822
Knapsack,0.0,Proportional,Uniform,SinglePoint,Elitism,196,150,174.78,8.600657715042097
Knapsack,0.1,Proportional,Uniform,SinglePoint,Elitism,206,150,184.36,12.066832318842227
Knapsack,0.2,Proportional,Uniform,SinglePoint,Elitism,206,150,182.23666666666668,11.768417099408103
Knapsack,0.3,Proportional,Uniform,SinglePoint,Elitism,206,150,181.365,11.182548837194524
Knapsack,0.4,Proportional,Uniform,SinglePoint,Elitism,206,124,176.166,15.601578847188835
Knapsack,0.5,Proportional,Uniform,SinglePoint,Elitism,206,100,169.09833333333333,21.976432904991693
Knapsack,0.6,Proportional,Uniform,SinglePoint,Elitism,206,92,162.32142857142858,26.76118830831326
Knapsack,0.7,Proportional,Uniform,SinglePoint,Elitism,206,74,156.015,30.486333752717833
Knapsack,0.8,Proportional,Uniform,SinglePoint,Elitism,206,74,151.03666666666666,32.45425958972476
Knapsack,0.9,Proportional,Uniform,SinglePoint,Elitism,206,73,147.275,33.112623285098095
Knapsack,1.0,Proportional,Uniform,SinglePoint,Elitism,206,-164,121.85181818181819,86.56669861322608
Knapsack,0.0,Proportional,Uniform,SinglePoint,DeterministCrowding,164,97,128.14,14.619773520057613
Knapsack,0.1,Proportional,Uniform,SinglePoint,DeterministCrowding,164,84,124.02,15.257244757423921
Knapsack,0.2,Proportional,Uniform,SinglePoint,DeterministCrowding,164,84,120.63666666666667,15.70456728686854
Knapsack,0.3,Proportional,Uniform,SinglePoint,DeterministCrowding,164,80,119.02,16.038787571600206
Knapsack,0.4,Proportional,Uniform,SinglePoint,DeterministCrowding,164,78,117.44,16.270090093890897
Knapsack,0.5,Proportional,Uniform,SinglePoint,DeterministCrowding,164,66,116.11333333333333,16.46995003977679
Knapsack,0.6,Proportional,Uniform,SinglePoint,DeterministCrowding,164,66,114.38714285714286,16.648949851776635
Knapsack,0.7,Proportional,Uniform,SinglePoint,DeterministCrowding,164,64,112.695,17.013856533504637
Knapsack,0.8,Proportional,Uniform,SinglePoint,DeterministCrowding,164,62,111.14666666666666,17.33856542351457
Knapsack,0.9,Proportional,Uniform,SinglePoint,DeterministCrowding,164,56,109.633,17.555412370648074
Knapsack,1.0,Proportional,Uniform,SinglePoint,DeterministCrowding,164,-166,87.6590909090909,71.6843066311531
Knapsack,0.0,Proportional,Uniform,SinglePoint,RestrictedTournament,211,178,200.63,6.201425381932509
Knapsack,0.1,Proportional,Uniform,SinglePoint,RestrictedTournament,211,178,199.595,6.210784509311648
Knapsack,0.2,Proportional,Uniform,SinglePoint,RestrictedTournament,211,176,198.28333333333333,6.899400552378646
Knapsack,0.3,Proportional,Uniform,SinglePoint,RestrictedTournament,211,172,197.94,6.885850517064569
Knapsack,0.4,Proportional,Uniform,SinglePoint,RestrictedTournament,211,166,196.928,7.55996840234726
Knapsack,0.5,Proportional,Uniform,SinglePoint,RestrictedTournament,211,155,195.28666666666666,8.916482583301525
Knapsack,0.6,Proportional,Uniform,SinglePoint,RestrictedTournament,211,123,192.69285714285715,11.540992702925346
Knapsack,0.7,Proportional,Uniform,SinglePoint,RestrictedTournament,211,120,188.50875,16.278395379541124
Knapsack,0.8,Proportional,Uniform,SinglePoint,RestrictedTournament,211,120,185.37777777777777,18.302171244230035
Knapsack,0.9,Proportional,Uniform,SinglePoint,RestrictedTournament,211,86,177.892,28.710531702332347
Knapsack,1.0,Proportional,Uniform,SinglePoint,RestrictedTournament,211,-169,149.9227272727273,92.79429455874595
Knapsack,0.0,NegativeAssortative,OnePoint,SinglePoint,Random,-89,-202,-152.23,21.139199549078427
Knapsack,0.1,NegativeAssortative,OnePoint,SinglePoint,Random,-89,-202,-150.725,21.901088176540064
Knapsack,0.2,NegativeAssortative,OnePoint,SinglePoint,Random,-89,-207,-152.12,22.24112915494527
Knapsack,0.3,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-207,-151.77,22.153194126921353
Knapsack,0.4,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-207,-152.348,21.757427865781132
Knapsack,0.5,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-207,-152.86,21.81674472931989
Knapsack,0.6,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-222,-153.79,22.495783423052448
Knapsack,0.7,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-233,-155.72125,23.433255114133313
Knapsack,0.8,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-248,-156.93,24.410618552363847
Knapsack,0.9,NegativeAssortative,OnePoint,SinglePoint,Random,-82,-283,-158.994,25.899821712991862
Knapsack,1.0,NegativeAssortative,OnePoint,SinglePoint,Random,-81,-283,-156.46,26.479398485068128
Knapsack,0.0,NegativeAssortative,OnePoint,SinglePoint,Elitism,-89,-190,-150.93,21.667018645159676
Knapsack,0.1,NegativeAssortative,OnePoint,SinglePoint,Elitism,181,-190,-8.22,145.09010058040542
Knapsack,0.2,NegativeAssortative,OnePoint,SinglePoint,Elitism,191,-190,50.56333333333333,144.8832743954735
Knapsack,0.3,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,80.12,135.63867525733178
Knapsack,0.4,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,96.61,125.81457990644037
Knapsack,0.5,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,107.93166666666667,117.69669146805458
Knapsack,0.6,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,115.82142857142857,110.72464318027096
Knapsack,0.7,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,118.9425,104.00955089363846
Knapsack,0.8,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,121.15444444444445,98.36767610418667
Knapsack,0.9,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,120.915,93.44249180257488
Knapsack,1.0,NegativeAssortative,OnePoint,SinglePoint,Elitism,201,-190,98.08272727272727,114.80914840161668
Knapsack,0.0,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,152,93,122.55,11.605793572369123
Knapsack,0.1,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,152,90,122.275,11.585356161419236
Knapsack,0.2,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,152,90,122.26333333333334,11.113310689009692
Knapsack,0.3,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,153,90,122.5275,11.549793855097073
Knapsack,0.4,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,84,122.496,11.877210120246293
Knapsack,0.5,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,84,121.73333333333333,11.866208340895508
Knapsack,0.6,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,84,120.40571428571428,12.36837868657649
Knapsack,0.7,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,84,118.87875,12.938249352516161
Knapsack,0.8,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,83,117.66222222222223,13.194839873342689
Knapsack,0.9,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,74,116.016,14.048028014318987
Knapsack,1.0,NegativeAssortative,OnePoint,SinglePoint,DeterministCrowding,165,-165,93.53727272727272,72.59157858181109
Knapsack,0.0,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,169,104,129.46,14.633861383445552
Knapsack,0.1,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,172,94,129.34,14.557610384280194
Knapsack,0.2,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,172,94,129.06333333333333,13.828354935528862
Knapsack,0.3,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,94,129.0025,14.067595275742946
Knapsack,0.4,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,94,128.414,13.743375303376494
Knapsack,0.5,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,94,127.63666666666667,13.428148824651291
Knapsack,0.6,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,94,127.15428571428572,13.635419308476159
Knapsack,0.7,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,91,126.0975,13.824050572020207
Knapsack,0.8,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,88,125.29444444444445,13.773350976890718
Knapsack,0.9,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,-14,122.136,21.18070173828351
Knapsack,1.0,NegativeAssortative,OnePoint,SinglePoint,RestrictedTournament,177,-166,99.15272727272728,75.65021959676847
Knapsack,0.0,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-230,-145.23,26.801121264046042
Knapsack,0.1,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-235,-151.61,27.578265056337173
Knapsack,0.2,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-156.22333333333333,30.03153507930657
Knapsack,0.3,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-157.3375,29.719888512290172
Knapsack,0.4,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-157.996,29.95534391821461
Knapsack,0.5,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-159.12666666666667,30.05227424896126
Knapsack,0.6,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-160.36285714285714,30.24529744565474
Knapsack,0.7,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-161.11625,30.57341415353795
Knapsack,0.8,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-162.10222222222222,30.34925722997309
Knapsack,0.9,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-163.561,30.678615621576807
Knapsack,1.0,NegativeAssortative,TwoPoint,SinglePoint,Random,-60,-250,-160.79272727272726,30.931471142234948
Knapsack,0.0,NegativeAssortative,TwoPoint,SinglePoint,Elitism,-83,-202,-144.92,26.49973508539207
Knapsack,0.1,NegativeAssortative,TwoPoint,SinglePoint,Elitism,194,-202,12.39,158.93817862022823
Knapsack,0.2,NegativeAssortative,TwoPoint,SinglePoint,Elitism,195,-202,69.65,153.00145637272186
Knapsack,0.3,NegativeAssortative,TwoPoint,SinglePoint,Elitism,200,-202,98.295,141.51703307951686
Knapsack,0.4,NegativeAssortative,TwoPoint,SinglePoint,Elitism,204,-202,116.604,131.77625410631683
Knapsack,0.5,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,128.78,123.35319865883336
Knapsack,0.6,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,136.01857142857142,115.61647143550974
Knapsack,0.7,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,137.9575,108.37703941375273
Knapsack,0.8,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,139.54666666666665,102.37609261030381
Knapsack,0.9,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,137.925,97.33860580046942
Knapsack,1.0,NegativeAssortative,TwoPoint,SinglePoint,Elitism,206,-202,113.64,120.6098449724425
Knapsack,0.0,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,205,168,192.13,8.009659572331802
Knapsack,0.1,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,205,164,190.515,8.16228457279187
Knapsack,0.2,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,205,154,188.27333333333334,10.113335457163442
Knapsack,0.3,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,150,187.0925,10.673272253695385
Knapsack,0.4,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,129,185.252,12.005196603595543
Knapsack,0.5,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,108,183.05833333333334,13.562134161969777
Knapsack,0.6,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,107,179.61285714285714,16.441080665697054
Knapsack,0.7,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,107,175.90875,19.020716548279996
Knapsack,0.8,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,89,172.61222222222221,21.13570921870097
Knapsack,0.9,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,84,167.771,25.408505488342897
Knapsack,1.0,NegativeAssortative,TwoPoint,SinglePoint,DeterministCrowding,206,-162,140.56545454545454,89.54966844459847
Knapsack,0.0,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,172,197.89,6.689196778040958
Knapsack,0.1,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,172,197.74,6.530362022177907
Knapsack,0.2,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,168,196.45,7.120616353766371
Knapsack,0.3,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,168,196.3175,6.927602249864727
Knapsack,0.4,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,165,195.774,7.074391707848255
Knapsack,0.5,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,163,194.69833333333332,7.622390172519757
Knapsack,0.6,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,154,193.04,8.8366903222426
Knapsack,0.7,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,130,190.7575,11.046208270100335
Knapsack,0.8,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,130,188.80444444444444,12.575714285523743
Knapsack,0.9,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,125,185.255,16.498611431850232
Knapsack,1.0,NegativeAssortative,TwoPoint,SinglePoint,RestrictedTournament,208,-168,156.60727272727271,92.13338602580876
Knapsack,0.0,NegativeAssortative,Uniform,SinglePoint,Random,-83,-197,-141.13,23.931575439788812
Knapsack,0.1,NegativeAssortative,Uniform,SinglePoint,Random,-83,-229,-149.305,26.119208261373565
Knapsack,0.2,NegativeAssortative,Uniform,SinglePoint,Random,-83,-260,-153.84,28.511472783207086
Knapsack,0.3,NegativeAssortative,Uniform,SinglePoint,Random,-83,-260,-155.5175,29.15484017301046
Knapsack,0.4,NegativeAssortative,Uniform,SinglePoint,Random,-62,-260,-156.276,29.30661323248247
